# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.527960679852985,0.513862566186671,0.10509866883515381,0,3.0,0.3580101966981039,0.0,0.0,0.0
 0.08803016856052527,14.539584626162476,0.5138838882223307,0.10509866883515381,0.2640905056815759,3.000000000000001,0.3580101966981039,0.0,6.6997124596186355,0.0
 0.12247395860792315,14.550460279246323,0.5139476409487269,0.3358621581721937,0.36742187582376956,3.0000000000000013,0.4364712996656549,0.0,10.498044429403645,0.0
 0.14749788670788055,14.560593360337593,0.514053504294985,0.5985644671637489,0.44249366012364183,3.000000000000002,0.5392387808982728,0.0,15.165052896341653,0.0
 0.16739340939589137,14.569989590669348,0.5142011581902306,0.9002811211277983,0.5021802281876743,3.0,0.6764232469715127,0.0,21.210595257136266,0.0
 0.18389729664165896,14.578654691474654,0.5143902825635891,1.2503383936671881,0.5481377173376017,2.7846463360753524,0.8636044532369473,0.0,27.18562751167123,0.0
 0.19901353846593836,14.586594383986574,0.5146205573441861,1.6612829132783935,0.5027889918647636,-3.0,1.1256027801000377,0.0,32.50937736842845,0.0
 0.21405889069298503,14.593814389438174,0.5148916624611471,2.150397946468379,0.45765293518362354,-3.0,1.5035279429275654,0.0,39.53902662964734,0.0
 0.22902546214959202,14.600320429062517,0.5152032778435979,2.7421616138456826,0.4127532208138026,-2.9999999999999982,2.0686742673967475,0.0,49.08611129410993,0.0
 0.24390223638655342,14.606118224092668,0.5155550834206636,3.472404609738517,0.36812289810291837,-3.0000000000000018,2.951704346935225,0.0,62.507292145858685,0.0
 0.2586733412877211,14.61121349576169,0.5159467591214698,4.395706379112932,0.32380958339941524,-3.0000000000000018,4.408814946201704,0.0,82.2086044271842,0.0
 0.2733150554220444,14.615611965302651,0.5163779848751422,5.599381264517424,0.27988444099644555,-2.999999999999996,6.98655766765789,0.0,112.78604895384495,0.0
 0.28779039482384383,14.61931935394861,0.5168484406108061,7.231997602912298,0.23645842279104723,-2.999999999999996,11.984028906203184,0.0,163.89978484891293,0.0
 0.30203893179681784,14.622341382932635,0.5173578062575874,9.567329747194519,0.19371281187212525,-2.999999999999996,22.962450362253133,0.0,258.58179318795555,0.0
 0.3159575880449338,14.624683773487789,0.5179057617446112,13.166440838599083,0.15195684312777746,-2.999999999999996,51.76060542066328,0.0,461.65424938438247,0.0
 0.32937174533254343,14.626352246847139,0.5184919870010033,19.359143552334555,0.1117143712649485,-3.000000000000003,148.94167756383496,0.0,990.1868592602904,0.0
 0.34210176312401663,14.627352524243745,0.5191161619558889,31.96423988760102,0.07352431789052881,-3.0000000000000067,554.9568884879494,0.0,2598.293882500059,0.0
 0.3540306617866829,14.627690326910674,0.519777966538394,62.95902430776995,0.05105241183910456,-1.8838206851194308,1151.035522286598,0.0,4334.852138106581,0.0
 0.3659259838148928,14.62737137608099,0.5204770806776436,114.5234864352218,0.07814688300748984,2.277741712593446,491.2447636894242,0.0,2252.527401961316,0.0
 0.3784817782538621,14.62640139298776,0.5212131843027638,142.80575746239367,0.11581426632439776,2.999999999999998,134.6601327635271,0.0,880.6338411167734,0.0
 0.3916851303541639,14.62478609886404,0.5219859573428793,154.4330761380997,0.15542432262530326,3.000000000000002,48.568112211906026,0.0,427.769566306664,0.0
 0.405307793833592,14.622531214942903,0.5227950797271165,160.26043698663628,0.1962923130635876,3.000000000000006,22.15817069893183,0.0,247.5278604353928,0.0
 0.4191723550786974,14.61964246245741,0.5236402313846005,163.69230216751268,0.2378859967989038,3.000000000000004,11.816665776626598,0.0,160.40896305220318,0.0
 0.4331763941801607,14.616125562640626,0.5245210922444566,165.93867555832094,0.27989811410329374,3.0000000000000018,7.012170757784415,0.0,112.18757337246656,0.0
 0.44726007370767995,14.611986236725613,0.5254373422358108,167.51868938866878,0.3221491526858515,2.999999999999996,4.493235994049733,0.0,82.82701893667716,0.0
 0.46138674895923193,14.60723020594544,0.5263886612877884,168.6887597872414,0.3645291784405074,3.0,3.0497736329319127,0.0,63.659479342836356,0.0
 0.47553287865619515,14.601863191533166,0.5273747293295147,169.58929503846628,0.40696756753139707,3.0,2.164546804482352,0.0,50.466331299590344,0.0
 0.4896826829605531,14.595890914721862,0.5283952262901156,170.30338375031437,0.449416980444471,3.0,1.5919255647590584,0.0,41.00135280247463,0.0
 0.5038251898771269,14.589319096744584,0.5294498320987163,170.88324566591226,0.49184450119419215,2.999999999999992,1.2052475681346404,0.0,33.98138064137903,0.0
 0.5179525262331551,14.582153458834402,0.5305382266844427,171.36331206007526,0.534226510262277,3.000000000000004,0.9347346642405931,0.0,28.630868294452643,0.0
 0.5320588863771595,14.57439972222438,0.5316600899764199,171.7671893994724,0.5765455906942901,3.000000000000008,0.7398064155570966,0.0,24.45892106802651,0.0
 0.54613988611536,14.566063608147582,0.5328151019037737,172.11159546062788,0.6187885899088917,3.0,0.5957718731261151,0.0,21.142632660089827,0.0
 0.5601921444066298,14.557150837837069,0.5340029423956295,172.40869719572493,0.6609453647827009,2.999999999999992,0.48702207271143416,0.0,18.46257472214524,0.0
 0.5742130045378947,14.54766713252591,0.5352232913811128,172.66755837356718,0.7030079451764956,2.999999999999992,0.40336034830518674,0.0,16.265423756061832,0.0
 0.588200343439338,14.537618213447168,0.5364758287893492,172.89506836801877,0.7449699618808254,2.999999999999992,0.33793348629964426,0.0,14.44143039467418,0.0
